id,subset,start_sec,end_sec,duration_sec,transcript_raw,source,audio_url
40282-029,train-ut,252.070,258.810,6.740,"rag ensampyl, fîbweder, fîber carbôn pò ‘kevlar’.",lovinglivingcornish,https://www.skeulantavas.com/audio/283-gwylanellow?c=nicholas-williams-podcasts-ii
40282-030,train-ut,259.500,273.580,14.080,Yma frosow tobm i’n air ow wharvos yn naturek hag yma an re-na owth alowa dhe wylaneloryon agan dedhyow ny ascendya yn uhel in aga lestry scav.,lovinglivingcornish,https://www.skeulantavas.com/audio/283-gwylanellow?c=nicholas-williams-podcasts-ii
40282-031,train-ut,274.750,281.720,6.970,"I’n vledhen dyw vil ha whegh dew lewyth in Oregon, Stâtys Udnys Ameryca,",lovinglivingcornish,https://www.skeulantavas.com/audio/283-gwylanellow?c=nicholas-williams-podcasts-ii
40282-032,train-ut,282.130,289.910,7.780,in aga gwylanel a dhrehedhas uhelder moy ès hanter-cans mil troos’hës.,lovinglivingcornish,https://www.skeulantavas.com/audio/283-gwylanellow?c=nicholas-williams-podcasts-ii
40283-000,train-ut,3.010,12.790,9.780,Certan taclow a dheuth in mes a Wheldro Frynk. Onen anodhans yw an gevreth vetryk pò ‘metric system.’,lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-001,train-ut,13.880,24.790,10.910,"Yma an system-na ûsys lebmyn dres oll an bÿs. Tra aral a veu desmygys i’n bledhydnyow-na o Dedhyador an Wheldro,",lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-002,train-ut,25.160,34.240,9.080,pò ‘Revolutionary Calendar.’ Nyns o mîsyow an dedhyador an keth avell an mîsyow tradycyonal.,lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-003,train-ut,35.130,43.870,8.740,Pùb mis a’n jeva deg dëdh warn ugans ha res vedha addya pymp dëdh orth dyweth an vledhen.,lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-004,train-ut,44.230,49.860,5.630,"Y feu an mîsyow rydnys in peder radn, kynyaf, gwâv, gwaynten ha hâv.",lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-005,train-ut,50.540,57.240,6.700,"Pelha kenyver onen a recêvas hanow desmygys gans an prydyth, Fabre d’Eglantine.",lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-006,train-ut,58.400,64.790,6.390,"Mîsyow an hâv o Messidor , Thermidor ha Fructidor",lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-007,train-ut,65.380,70.650,5.270,"hèn yw dhe styrya ‘mîs an drevas’, ‘mis an tomder’",lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-008,train-ut,71.100,79.350,8.250,"ha ‘mis an frûtys.’ Kyn nag yw istoryans acordys adro dhe dhallath an termyn,",lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-009,train-ut,79.930,92.240,12.310,y wharva ladhva uthyk in Wheldro Frynk a dhuryas adro dhe vledhen. An termyn-na yw gelwys la terreur in Frynkek,lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-010,train-ut,92.790,100.440,7.650,ha ‘the Terror’ in Sowsnek. I’n mîsyow-na an Gesva rag Sawment Poblek,lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-011,train-ut,100.870,107.790,6.920,a dhampnyas lies huny dhe’n mernans. Yth esa an Gesva rag Sawment Poblek,lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-012,train-ut,108.210,114.710,6.500,"in dadn gontrollyans an Jacôbyns ha spessly aga hùmbrynkyas,",lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-013,train-ut,115.040,130.570,15.530,Maximilien Robespierre. Ev a dheclaryas “Yma oll cytesans dâ ow tervyn dyffres dhyworth an nacyon. Nyns usy eskerens an bobel,lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-014,train-ut,130.960,139.780,8.820,ow tervyn tra vëth ma’s mernans.” An persons consydrys eskerens a’n bobel,lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-015,train-ut,140.180,145.810,5.630,"a veu dybednys der an jyn nowyth desmygys, an gylotîn.",lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-016,train-ut,146.140,154.550,8.410,"Inter hâv an vledhen mil seyth cans naw deg try ha hâv mil seyth cans naw deg peswar,",lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-017,train-ut,154.960,165.260,10.300,"y feu moy ès whêteg mil ha pymp cans person ledhys, moy ès dyw vil ha hanter anodhans in Parys hy honen.",lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-018,train-ut,166.020,171.620,5.600,Warbydn hâv an secùnd bledhen yth o pobel Frynk sqwith a’n ladhva.,lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-019,train-ut,172.140,182.800,10.660,Y feu coup d’état restrys warbydn Robespierre. Ev a veu dybednys der an gylotîn an degves dëdh a Thermidor,lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-020,train-ut,183.150,190.940,7.790,"(Gortheren an ethves warn ugans dëdh), hag ena an radn lacka a’n Terreur a dhewedhas.",lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-021,train-ut,191.600,200.300,8.700,"Wosa hedna y feu an bêwnans moy frank, kyn na veu amendys nameur condycyons an vohosogyon.",lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-022,train-ut,201.690,209.030,7.340,An termyn warlergh coodh Robespierre yw aswonys hedhyw avell Dasoberyans Thermydor,lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-023,train-ut,209.350,216.170,6.820,pò ‘Thermidorian Reaction.’ Adro dhe gans bledhen warlergh coodh Robespierre,lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-024,train-ut,217.010,226.880,9.870,"in mis Genver mil eth cans naw deg onen drama henwys Thermidor, screfys gans Victorien Sardou,",lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-025,train-ut,227.340,232.660,5.320,a egoras in Gwaryjy la Comédie Française in Parys.,lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-026,train-ut,233.560,241.400,7.840,"Ny wrug an gwary plêsya kenyver onen bytegyns, dre rêson ev dhe ry pyctour anwhek",lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-027,train-ut,241.860,247.270,5.410,"a Robespierre y honen. An gwary a sordyas tervans,",lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-028,train-ut,247.790,255.810,8.020,"ha res veu dhe’n auctorytas degea an gwaryjy. Dell hevel an chef meur y hanow,",lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-029,train-ut,256.170,262.560,6.390,"Leopold Mourier, a dhesmygyas sant nowyth i’n dedhyow-na:",lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-030,train-ut,263.090,269.620,6.530,"kig legest bryjys in sows gwin rych, stoffys in crogen legest",lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-031,train-ut,270.030,278.790,8.760,"ha restys yn scav. Drefen y vos gwelys kyns oll in termyn mayth esa meur a gows adro dhe wary Sardou,",lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-032,train-ut,279.350,285.300,5.950,in Frynkek an sant a veu henwys Homard Thermidor,lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40283-033,train-ut,285.730,294.350,8.620,(hèn yw Legest Thermydor ‘Lobster Thermidor’). Yth yw Legest Thermydor whath kebmyn,lovinglivingcornish,https://www.skeulantavas.com/audio/284-legest-thermydor?c=nicholas-williams-podcasts-ii
40284-000,train-ut,3.090,9.250,6.160,Agnes McDonnell o gwreg dadhelor pò barrister in Loundres.,lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-001,train-ut,9.680,24.980,15.300,Hy a brenas chy brâs wàr Enys Achill in Conteth Mayo in bledhydnyow peswar ugans an nawnjegves cansvledhen. Y fedha hy tregys i’n chy-na yn fenowgh hy honen oll dre rêson negys,lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-002,train-ut,24.880,34.340,9.460,"hy gour dh’y sensy in Loundres. Agnes a wrug arveth James Lynchehaun, den genys in Achill,",lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-003,train-ut,34.770,41.900,7.130,rag bos hy mainor pò agent . Warlergh termyn strif a sordyas intredhans,lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-004,train-ut,42.590,47.860,5.270,hag Agnes a wrug bragya James y whre hy settya an laha warnodho.,lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-005,train-ut,49.020,57.700,8.680,In mis Hedra mil eth cans eth deg peswar James a assaultyas Mêstres McDonnell yn harow,lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-006,train-ut,58.020,73.180,15.160,"ha gorra tan in hy chy neb a veu tebel-shyndys. Ny veu Agnes hy honen ledhys, saw pàn veu hy kefys hy o ogas marow. Hy o cudhys in",lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-007,train-ut,73.080,83.280,10.200,goos. Hy garr o drog-leskys ha crogen hy fedn o terrys. Kellys o udn lagas gensy,lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-008,train-ut,83.960,89.940,5.980,hag yth o hy frigow brathys dhywar hy fâss. Nebes eythyn,lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-009,train-ut,90.300,95.690,5.390,o herdhys hy fryvetta in bàn. Heb let,lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-010,train-ut,96.100,103.930,7.830,"an creslu a settyas dalhen in Lynchehaun, saw ev a dhiancas dhywortans dres nos",lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-011,train-ut,104.300,112.280,7.980,ha cothmans dhodho a’n kelas nebes mîsyow. Lynchehaun a veu kechys wàr an dyweth,lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-012,train-ut,112.590,121.930,9.340,hag a recêvas avell breus pryson rag y vêwnans. Warlergh seyth bledhen in pryson Maryborough,lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-013,train-ut,122.510,131.960,9.450,"Port Laoise hedhyw), Lynchehaun a scappyas arta hag êth in dadn gel dhe’n Stâtys Udnys.",lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-014,train-ut,132.530,147.410,14.880,Yth esa an auctorytas Bretednek ow tesîrya may fe va extradies ha Lynchehaun a veu sêsys gans an greswesyon in Indianapolis ha drës dhyrag an gort.,lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-015,train-ut,148.480,161.610,13.130,"Ena ev a blêntyas ev dhe wil an taclow a wrug ev in Conteth Mayo dre rêson y vos esel a Vredereth Repùblycan Wordhen pò an Fenians,",lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-016,train-ut,162.020,168.840,6.820,hag ytho y feu gwrës y gabmweyth rag scodhya gwiryow tiogow bian.,lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-017,train-ut,169.540,177.930,8.390,An gort a dhegemeras an styryans-na ha determya na godhvia y dhanvon wàr dhelergh dhe Wordhen.,lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-018,train-ut,178.670,184.060,5.390,Lynchehaun a remainyas frank remnant y dhedhyow.,lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-019,train-ut,184.530,190.880,6.350,"Agnes McDonnell a vewas lies bledhen wosa an assaultyans, rag ny verwys hy",lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-020,train-ut,191.350,198.680,7.330,"bys in mil naw cans dew dheg try. Pàn wre hy apperya dhyrag an bobel,",lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-021,train-ut,198.990,206.140,7.150,bythqweth hy a wysca veyl dhyrag hy fâss rag cudha hy dyfelebyans.,lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-022,train-ut,207.680,218.130,10.450,In dallath an ugansves cansvledhen J.M. Synge a bresentyas dhe’n bës y wary The Playboy of the Western World.,lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-023,train-ut,218.590,229.270,10.680,"Tyller an gwary yw Conteth Mayo ha’n chif-person ino, Christy Mahon, yw grôndys dre vrâs wàr James Lynchehaun,",lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-024,train-ut,229.670,234.790,5.120,kyn na wrug Mahon in gwary Synge ma’s ladha y das y honen,lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-025,train-ut,235.170,244.780,9.610,adar assaultya benyn dhyweres. Lies onen a gresy gwary Synge dhe vos despît uthyk,lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-026,train-ut,245.390,253.550,8.160,dhe bobel an West a Wordhen. An gwiryoneth yw bytegyns fatell o liesgweyth lacka,lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40284-027,train-ut,253.860,260.720,6.860,James Lynchehaun dhyworth Conteth Mayo ès caracter in gwary vëth.,lovinglivingcornish,https://www.skeulantavas.com/audio/285-lynchehaun?c=nicholas-williams-podcasts-ii
40285-000,train-ut,2.620,11.290,8.670,An seytegves dëdh a vis Merth yw Gool Padryk. Degol brâs ywa rag an eglos Catholyk in Wordhen,lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-001,train-ut,11.750,17.430,5.680,"ha rag Eglos Wordhen kefrës, hòn yw, an Eglos Anglycan in Wordhen.",lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-002,train-ut,17.880,25.310,7.430,Dëdh brâs leg ( secular ) yw Degol Padryk i’n Stâtys Udnys in mesk Godhal-Amerycans.,lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-003,train-ut,26.850,38.300,11.450,Y fëdh sensys keskerth in lies cyta. Keskerth Boston ha keskerth Evrok Nowyth yw an dhew moyha a vris martesen.,lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-004,train-ut,38.670,47.160,8.490,"Restroryon an dhew geskerth a lever bos gwir gans tus gay ha gans benenes lesbyan keskerdhes,",lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-005,train-ut,47.540,52.780,5.240,saw nag yw an gwir dhedhans keskerdhes avell gays ha lesbyanesow.,lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-006,train-ut,53.350,58.680,5.330,Yma hedna ow styrya na vëdh gwir dhedhans kerdhes in dadn baner,lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-007,train-ut,59.070,69.560,10.490,usy ow teclarya y dhe vos keskowethyans gay. An restroryon a gafas an gwir dhe dhyghtya gays ha lesbyanesow indelma,lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-008,train-ut,69.910,75.380,5.470,der ervirans an Gort Uhella i’n vledhen mil naw cans naw deg ha pymp.,lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-009,train-ut,77.230,85.200,7.970,Porposys yw mer Boston ha mer Evrok Nowyth boycottya an keskerth in aga cytas hevleny,lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-010,train-ut,85.830,91.720,5.890,dre rêson na vëdh kescowethyansow gay alowys dhe geskerdhes.,lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-011,train-ut,92.290,99.510,7.220,Y fëdh lies gwlasegor ( politicians ) dhyworth Wordhen i’n Stâtys Udnys rag an Degol.,lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-012,train-ut,99.900,108.270,8.370,"Joan Bùrton, menyster dhyworth Party Lavur in governans Wordhen a lever hy dhe voycottya keskerth Evrok",lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-013,train-ut,108.580,115.850,7.270,"Nowyth awos an dyfen. Enda Kenny, bytegyns, an taoiseach pò penvenyster,",lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-014,train-ut,116.480,124.330,7.850,a lever y whra va kemeres radn in keskerth Evrok Nowyth. Kenny a lever Degol Padryk,lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-015,train-ut,124.650,139.890,15.240,dhe vos dëdh rag rejoycya adar rag gwlasegeth. Nyns yw pùbonen acordys ganso. Nebes menegydhyon ( commentators ) a gampollas bos lies Godhal,lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-016,train-ut,139.790,155.500,15.710,"gay i’n Stâtys Udnys, dre rêson y dhe forsâkya Wordhen dre dowl rag aga bêwnans in Wordhen dhe vos re gales gansans. I’n termyn eus passys nyns esa meur godhevyans",lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-017,train-ut,155.400,166.840,11.440,"obma rag pobel gay. Mar ny vëdh gays alowys dhe geskerdhes avell gays i’n Stâtys Udnys, nena martesen lies Amerycan",lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-018,train-ut,167.180,173.460,6.280,a vydn cresy pobel Wordhen aga honen dhe vos escarus dhe dus gay.,lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-019,train-ut,174.180,183.400,9.220,Hedna a alsa martesen gwetha biochemyst pò informategor ( computer expert ) a’n gradh uhella,lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-020,train-ut,183.720,189.550,5.830,dhyworth dos dhe Wordhen rag lavurya dre rêson ev dhe vos gay.,lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-021,train-ut,190.300,201.350,11.050,Indella a vydn cowethasow Amerycan settya in bàn aga negys in Wordhen? Yth yw geseth ( irony,lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-022,train-ut,201.870,209.050,7.180,nag yw pobel Wordhen hedhyw i’n jëdh mar gonservatyf avell Gwydhyly Ameryca.,lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-023,train-ut,209.500,216.220,6.720,"Rag ensompel yth hevel bos scodhyans crev in Wordhen rag maryach gay,",lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40285-024,train-ut,216.820,224.030,7.210,qwestyon a vëdh settys dhyrag an bobel in gwerynvôta i’n vledhen usy ow tos.,lovinglivingcornish,https://www.skeulantavas.com/audio/286-keskerth-degol-padryk?c=nicholas-williams-podcasts-ii
40286-000,train-ut,1.550,8.630,7.080,"Cymbeline , an gwary gans Shakespeare, a veu performys rag an kensa prës",lovinglivingcornish,https://www.skeulantavas.com/audio/287-kenvelyn?c=nicholas-williams-podcasts-ii
40286-001,train-ut,9.000,19.490,10.490,"i’n vledhen mil whegh cans hag udnek. Cymbeline, an chîf person in gwary Shakespeare yw grôndys wàr vytern Brethonek",lovinglivingcornish,https://www.skeulantavas.com/audio/287-kenvelyn?c=nicholas-williams-podcasts-ii
40286-002,train-ut,19.860,30.940,11.080,"esa ow pewa i’n bledhydnyow adro dhe enesygeth Crist. Hanow istorek Cymbeline o Cunobelinos,",lovinglivingcornish,https://www.skeulantavas.com/audio/287-kenvelyn?c=nicholas-williams-podcasts-ii
40286-003,train-ut,31.300,36.490,5.190,hag yma y hanow owth appperya in Kembrek avell Cynfelyn.,lovinglivingcornish,https://www.skeulantavas.com/audio/287-kenvelyn?c=nicholas-williams-podcasts-ii
40286-004,train-ut,36.930,50.730,13.800,In Kernowek hedna a via * Kenvelyn . Kenvelyn istorek o kefrîsys gans an Romans ha’y wlascor o pow efan in soth-ëst a Vreten Veur.,lovinglivingcornish,https://www.skeulantavas.com/audio/287-kenvelyn?c=nicholas-williams-podcasts-ii
40286-005,train-ut,51.740,67.260,15.520,"Y bednplass o Camulodunum (Colchester in Essex lebmyn). Kynth yw Cymbeline in gwary Shakespeare grôndys war Cunobelinos, Shakespeare a gafas whedhel Cymbeline dhyworth",lovinglivingcornish,https://www.skeulantavas.com/audio/287-kenvelyn?c=nicholas-williams-podcasts-ii
40286-006,train-ut,67.160,75.420,8.260,"cronyclys Raphael Holinshed, ha Holinshed y honen a gafas y narracyon dhyworth Jeffry Menow",lovinglivingcornish,https://www.skeulantavas.com/audio/287-kenvelyn?c=nicholas-williams-podcasts-ii
40286-007,train-ut,75.850,81.810,5.960,pò Geoffrey of Monmouth. Nyns yw lyver Jeffry dhe drestya,lovinglivingcornish,https://www.skeulantavas.com/audio/287-kenvelyn?c=nicholas-williams-podcasts-ii
40286-008,train-ut,82.380,91.480,9.100,"avell istory gwiryon. Cymbeline herwyth Jeffry o mab Tenvantius, Dûk Kernow.",lovinglivingcornish,https://www.skeulantavas.com/audio/287-kenvelyn?c=nicholas-williams-podcasts-ii
40286-009,train-ut,91.990,101.060,9.070,Tenvantius a veu mytern Breten Veur ha Cymbeline a’n sewyas. Saw Shakespeare a worras aberth in y wary,lovinglivingcornish,https://www.skeulantavas.com/audio/287-kenvelyn?c=nicholas-williams-podcasts-ii
40286-010,train-ut,101.540,108.250,6.710,"wharvedhyansow ow tùchya myrgh Cymbeline, neb yw demedhys gans Posthumus,",lovinglivingcornish,https://www.skeulantavas.com/audio/287-kenvelyn?c=nicholas-williams-podcasts-ii
40286-011,train-ut,108.670,117.110,8.440,"den wordhy nag yw a woos rial. Res yw dhe Posthumus fia dhyworth Breton Veur,",lovinglivingcornish,https://www.skeulantavas.com/audio/287-kenvelyn?c=nicholas-williams-podcasts-ii
40286-012,train-ut,117.460,126.640,9.180,rag yma pobel ow whelas y ladha. Posthumus â dhe Rom hag ena metya gans Iachimo.,lovinglivingcornish,https://www.skeulantavas.com/audio/287-kenvelyn?c=nicholas-williams-podcasts-ii
40286-013,train-ut,127.000,142.360,15.360,Yma Iachimo ow kenwhystla gans Posthumus y hyll ev y honen mos dhe Vreten Veur ha sedûcya myrgh an mytern ha dry dùstuny wàr dhelergh dhe Posthumus ev dhe gùsca gans an bensevyges.,lovinglivingcornish,https://www.skeulantavas.com/audio/287-kenvelyn?c=nicholas-williams-podcasts-ii
40286-014,train-ut,142.530,150.460,7.930,Nyns usy towl Iachimo ow spêdya wàr an dyweth hag yma an gwary ow corfedna yn lowen.,lovinglivingcornish,https://www.skeulantavas.com/audio/287-kenvelyn?c=nicholas-williams-podcasts-ii
40286-015,train-ut,151.330,158.090,6.760,"A les ywa i’n gettesten-ma fatell eus hanow Italek dhe Iachimo,",lovinglivingcornish,https://www.skeulantavas.com/audio/287-kenvelyn?c=nicholas-williams-podcasts-ii
40286-016,train-ut,158.540,169.930,11.390,"hèn yw Giacomo, an form Italek a Jamys. Yth hevel fatell dheuth an radn-na a’n whedhel dhyworth penfenten Italek.",lovinglivingcornish,https://www.skeulantavas.com/audio/287-kenvelyn?c=nicholas-williams-podcasts-ii
40286-017,train-ut,170.500,176.270,5.770,"A les inwedh yw hanow mergh Cymbeline, Imogen.",lovinglivingcornish,https://www.skeulantavas.com/audio/287-kenvelyn?c=nicholas-williams-podcasts-ii
40286-018,train-ut,176.670,182.340,5.670,Acordys yw an scolers nag o Imogen an form wredhek,lovinglivingcornish,https://www.skeulantavas.com/audio/287-kenvelyn?c=nicholas-williams-podcasts-ii
40286-019,train-ut,182.840,190.640,7.800,"adar Innogen. An hanow Innogen yw a dhevedhyans Godhalek,",lovinglivingcornish,https://www.skeulantavas.com/audio/287-kenvelyn?c=nicholas-williams-podcasts-ii
40286-021,train-ut,207.240,214.920,7.680,"Yth yw udn dra certan bytegyns. Kynth yw an hanow Imogen camredyans,",lovinglivingcornish,https://www.skeulantavas.com/audio/287-kenvelyn?c=nicholas-williams-podcasts-ii
40286-022,train-ut,215.520,220.730,5.210,yma va meur-gerys abàn veu performys an gwary Cymbeline,lovinglivingcornish,https://www.skeulantavas.com/audio/287-kenvelyn?c=nicholas-williams-podcasts-ii
