id,subset,start_sec,end_sec,duration_sec,transcript_raw,source,audio_url
0236-046,train-ut,250.31,253.75,3.440,RED ERBEE MYR SHE'N,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-047,train-ut,254.50,258.35,3.850,AS REDDYN NAGH MIE LHIAM TA ROUYR DY LEIH,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-048,train-ut,259.39,261.07,1.680,GOLL MYGEAYRT AYNS GLEASHTANYN,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-049,train-ut,263.33,266.42,3.090,TA'N ELLAN CAGHLAA TA DAGH CORNEIL YN THEIHLL CAGHLAA,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-050,train-ut,267.14,271.99,4.850,AS FODDEE DY VEL ROUYR DY LEIH ER YN THEIHLL NY LAGHYN SHOH,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-051,train-ut,272.55,274.17,1.620,AGH TA DY KINJAGH,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-052,train-ut,274.94,276.93,1.990,SHEEAN FEIYRAL,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-053,train-ut,277.67,281.58,3.910,AS CHA NODDYM JANNOO LESH SHE'N TA ROUYR DY,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-054,train-ut,282.47,284.91,2.440,LEIH GOLL MYGEAYRT AYNS GLEASHTANYN AS ROARYNBREE AS DY CHOOILLEY RED MYR SHE'N NAGH VOD AD,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-055,train-ut,287.93,295.27,7.340,SHOOYL NY KEAYRTYN AS VEAGH SHE'N FODDEY NY SHARE AGH CHA NEL TA'N ELLAN JUST,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-056,train-ut,296.23,302.09,5.860,MIE ER MY HON CHA NEL MEE AYNS FEME JEH LAGHYN SEYR AYNS BOAYL ERBEE ELLEY ER YN THEIHLL,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-057,train-ut,303.34,313.57,10.230,TA MEE GENNAL DY LIOOAR AYNS SHOH AYNS MANNIN WELL S'MIE LHIAM YN CHEER HENE S'MIE LHIAM YN REAYRT CHEEREY S'MIE LHIAM NY MANNINEE,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-059,train-ut,317.42,322.14,4.720,S'MIE LHIAM YN KIUNYS S'YINDYSSAGH YN KIUNYS D'OU AGH CHA MIE LHIAM,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-060,train-ut,322.98,327.21,4.230,S'MIE LHIAM YN EMSHYR SY TOUREY AGH CHA MIE LHIAM YN AGHT T'EH RO HARROOGH,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-061,train-ut,327.85,329.44,1.590,CHA MIE LHIAM KEGEESH TT TA,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-062,train-ut,330.07,333.80,3.730,MEE GOAILL AGGLE ER NY RAAIDYN ROARYN BREE,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-063,train-ut,334.66,337.58,2.920,BANNEE MEE SHE'N AGGLAGH SO S'MIE LHIAM YN SHIAGHTIN NY LURG T'OU TOIGGAL,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-064,train-ut,339.67,341.55,1.880,CHOUD'S T'EH KIUNE REESHT CHOUD'S TA'N JOAN,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-065,train-ut,342.63,344.46,1.830,ERASH ER Y LAARE T'OU TOIGGAL,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-066,train-ut,345.39,348.45,3.060,AGH TA RAM REDDYN MYCHIONE MANNIN S'MIE LHIAM,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-067,train-ut,348.98,351.63,2.650,AS TA RAM REDDYN NAGH MIE LHIAM AGH CHA NODDYM GRA GHOOINNEY,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-068,train-ut,355.30,359.57,4.270,WELL S'MIE LHIAM YN CHEER TA SHE'N YINDYSSAGH S'MIE LHIAM NY CRINK AS YN KEAYN,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-069,train-ut,360.64,366.75,6.110,AS YN SLYST AS NY GLIONYN AS OOILLEY SHE'N TA SHE'N YINDYSSAGH TRA TA'N GRIAN AYN,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-070,train-ut,367.26,373.66,6.400,AS S'MIE LHIAM YN SLEIH TA CUMMAL AYNS SHOH TA'N CHOOID SMOO JEH YN SLEIH FEER CHENJAL,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-071,train-ut,374.29,381.09,6.800,AS S'MIE LHIAM NY TRADISHOONYN MANNINAGH S'MIE LHIAM YN KIAULL AS NY RINKAGHYN AS NY ARRANEYN,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-072,train-ut,382.27,385.50,3.230,CHA MIE LHIAM OOILLEY YN STOO POLITICKAGH,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-073,train-ut,386.38,390.03,3.650,TA MEE BEGGAN BOIRIT MYCHIONE YN REILTYS EC Y TRAA T'AYN AGH,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-074,train-ut,391.02,393.60,2.580,FODDEE NAGH LHISIN GRA SHE'N,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-075,train-ut,397.32,407.45,10.130,WELL S'MIE LHIAM MANNIN GYN DOOYT ERBEE AS S'MIE LHIAM YN CHEER S'MIE LHIAM GOLL MAGH SHOOYL TA MY CAARJYN AYNS SHOH TA MY LUGHTTHIE AYNS SHOH SO SHE'N RED S'MIE LHIAM MYCHIONE MANNIN,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-077,train-ut,411.10,413.64,2.540,TA MEE MAYNREY DY VEL MEE CUMMAL AYNS SHOH NISH,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-078,train-ut,414.50,417.39,2.890,GYN DOOYT ERBEE TA RED NY GHAA AYN NAGH MIE LHIAM MYCHIONE,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-079,train-ut,417.91,421.66,3.750,YN ELLAN SHOH CHA MIE LHIAM,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-080,train-ut,422.34,431.70,9.360,WELL TRA VA MEE AYNS LUNNIN V'EH FEER VIE CHA ROW MEE FEME GLEASHTAN VA MEE GOLL MYGEAYRT ER BARROOSEYN AS ER Y FOHALLOO T'OU TOIGGAL AS NISH,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-081,train-ut,432.26,437.86,5.600,SHEGIN DOOIN GOLL BOAYL ERBEE AYNS GLEASHTAN AS CHA MIE LHIAM SHE'N CHA MIE LHIAM JUST GOLL,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-082,train-ut,438.69,449.61,10.920,GIMMAN MYGEAYRT AYNS GLEASHTANYN CHA NEL MEE COONTEY RAM JEH SHE'N AS RED ELLEY NAGH MIE LHIAM SHE'N NAGH VEL MONNEY SHAPPYN AYNS PURT LE MOIRREY NISH TA DY CHOOILLEY RED AYNS DOOLISH AS CHA MIE LHIAM SHE'N S'BASTAGH,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-083,train-ut,449.61,451.13,1.520,DY VEL DY CHOOILLEY RED AYNS DOOLISH,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-084,train-ut,453.33,455.63,2.300,WELL S'MIE LHIAM,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-085,train-ut,456.42,466.49,10.070,YN CHEEREY AS S'MIE LHIAM DY VEL MANNIN SAUCHEY S'MIE LHIAM SHOOYL,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-086,train-ut,466.49,472.54,6.050,MY LOMARCAN AS TA MEE GENNAGHTYN SAUCHEY OOILLEY'N TRAA ER LHIAM DY VEL EH YN BOAYL SAUCHEY,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-087,train-ut,473.92,476.93,3.010,AS S'MIE LHIAM JEEAGHYN ER REAYRTYN AALIN AS,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-088,train-ut,478.20,480.11,1.910,S'MIE LHIAM YN KEAYN,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-089,train-ut,481.11,487.36,6.250,FODDYM CLASHTYN YN KEAYN VOISH MY HIE SHOH TRA DA'N DORRYS FOSHLIT T'EH,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-090,train-ut,487.89,491.01,3.120,FEER VIE CRE,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-091,train-ut,492.66,494.23,1.570,MYCHIONE CHA MIE LHIAM,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-092,train-ut,495.24,496.94,1.700,CHA MIE LHIAM DY VEL EH,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-093,train-ut,497.51,500.19,2.680,DOILLEE DY CUR SHILLEY,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-094,train-ut,500.74,502.78,2.040,ER MY LUGHTTHIE AYNS SOSTYN,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-096,train-ut,510.36,512.71,2.350,DOILLEEID AYN T'EH DOILLEE DY,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-095,train-ut,503.50,509.47,5.970,T'EH MIE DY LIOOAR MY TA OOILLEY MY LUGHTTHIE AYNS SOSTYN MIE AGH MY TA,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-025,train-ut,148.89,154.41,5.520,S'MIE LHIAM FODDEE NAGH VEL MEE AYNS CORDAIL RISH DAGH RED TA JEANT EC,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-003,train-ut,45.99,51.88,5.890,EC Y TRAA T'AYN MYR V'AD BLEEANTYN ER DY HENNEY AS T'AD CUMMAL AYNS MANNIN TA SHE'N RED VIE,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-076,train-ut,407.45,409.09,1.640,VA MEE RUGGIT AS TROGGIT AYNS MANNIN EC JERREY YN LAA AS,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0236-058,train-ut,313.57,316.14,2.570,S'MIE LHIAM YN CULTOOR AS YN SHENNAGHYS REESHTAGH,youtube,https://youtube.com/watch?v=oDcx9gtRBmg
0237-000,train-ut,20.86,29.21,8.350,WELL MYR DOOYRT MEE HANNAH TRA VA MISH AEG V'EH DOILLEE FEDDYN DOOINNEY AS VA KUSE DY SHENN DEINEY AYN AS SHENN MRAANE,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-001,train-ut,29.72,32.88,3.160,AS GAELG OC AGH V'EH DOILLEE,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-002,train-ut,33.53,36.67,3.140,FEDDYN DOOINNEY DY JANNOO COLOAYRTYS,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-003,train-ut,37.49,39.19,1.700,MAYRT,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-004,train-ut,39.81,44.32,4.510,AGH EC Y TRAA T'AYN TA RAM SLEIH,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-005,train-ut,45.18,55.52,10.340,AS FOAYS OC AYNS Y GHAELG TA RAM SLEIH LACCAL GYNSAGHEY GAELG EC Y TRAA T'AYN AS BLEEANTYN ER DY HENNEY VA RAM SLEIH NOI YN GHAELG,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-006,train-ut,55.96,58.77,2.810,ER YN OYR NAGH ROW GAELG OC ER LHIAM AGH,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-007,train-ut,59.58,69.83,10.250,V'AD OOILLEY NOI EH T'OU JUMMAL DTY TRAA CHA COSNEY EH PING ER DTY HON AS OOILLEY STOO MYR SHE'N AGH CHA NEL AD GRA MYR SHOH BOGHTYNID MYR SHOH NISH,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-008,train-ut,69.83,75.84,6.010,TA KUSE DY SLEIH AEGEY FEER FEER FLAAOIL FODDEY NY SHARE NA MEE HENE ER Y GHAELG,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-009,train-ut,76.90,78.42,1.520,ER LHIAM'S ANSHERBEE AS,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-010,train-ut,79.03,85.86,6.830,T'EH JANNOO FOAYS DA MY CHREE CLASHTYN ADSYN JANNOO NY'N GOOID SHARE DY GYNSAGHEY Y GHLARE ER,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-011,train-ut,88.29,90.99,2.700,LHIAM'S DY VEL YN GAELG JIU,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-012,train-ut,91.60,95.46,3.860,NY SHARE NA'N GAELG SON BLEEANTYN AS BLEEANTYN KEEAD BLEIN,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-013,train-ut,96.08,102.94,6.860,NISH TRA HAINK MEE DYS YN ELLAN CHA ROW MONNEY GAELG GOLL ER LOAYRT EC YN TRAA SHE'N,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-014,train-ut,103.64,105.79,2.150,AS CHA NODDYM,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-015,train-ut,106.67,110.81,4.140,DREAMAL ER Y VUNSCOILL ER YN AGHT DY VEL,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-016,train-ut,111.41,113.29,1.880,MY VEN G'OBBRAGH DA'N GAELG AS GEDDYN,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-017,train-ut,113.93,119.63,5.700,ARGID SON NY NEESHT S'YINDYSSAGH DY VEL YN,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-018,train-ut,120.40,125.50,5.100,REILTYS SMOOINAGHTYN DY VEL YN GAELG SCANSHOIL DY LIOOAR DY CUR ARGID DA,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-020,train-ut,130.77,141.22,10.450,JANNOO YMMYD JEH YN ARGID DY MIE GYNSAGHEY NY PAITCHYN S'YINDYSSAGH DY AKIN NY PAITCHYN VOISH Y VUNSCOILL JANNOO YMMYD JEH YN CHENGEY,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-021,train-ut,141.54,145.63,4.090,JUST LOAYRT COOIDJAGH AYNS AGHT,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-022,train-ut,147.38,149.80,2.420,BUNNEYDAGH SHE FEER VIE SHE'N,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-023,train-ut,150.60,154.59,3.990,AS S'MIE LHIAM LHAIH AS FAKIN GAELG ER YN COEARROODER AS ER LEARN MANX AS ER YOUTUBE T'EH,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-024,train-ut,158.48,160.15,1.670,JUST AYNS,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-025,train-ut,160.79,163.41,2.620,AGHT SLAYNTOIL AS TA SHE'N,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-026,train-ut,164.68,166.46,1.780,JANNOO FOAYS DA MY CHREE,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-027,train-ut,168.49,175.05,6.560,TRA REN MEE GOAILL TOSHIAGHT ER Y GHAELG VA FYS AYM ER DAGH PHEIAGH VA LOAYRT GAELG,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-028,train-ut,176.45,179.40,2.950,AS V'EH MYR SHE'N FODDEE SHE'N,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-029,train-ut,180.62,182.46,1.840,LOAYRT GAELG EC Y TRAA SHE'N AS,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-030,train-ut,183.22,186.75,3.530,KEAYRT DY ROW VA MEE SHOOYL TROOID RHUMSAA MARISH MIKE BOLTON,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-031,train-ut,187.26,192.05,4.790,GAELGEYR NEESHT AS REN EH GYLLAGH MAGH FASTYR MIE GHOOINNEY AS REN MEE JEEAGHYN MYGEAYRT AS,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-032,train-ut,193.77,197.79,4.020,CHA ROW FYS AYM QUOI V'EH LOAYRT RISH AS VA DOOINNEY VEIH ONCHAN,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-033,train-ut,198.33,201.14,2.810,NAGH NHIONE D'OU ENMYSSIT ALEX RED ENNAGH,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-034,train-ut,202.22,204.28,2.060,AS V'EH LOAYRT GAELG RISHYN,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-035,train-ut,204.92,210.29,5.370,AS DOOYRT MEE CHA ROW FYS AYM DY ROW SLEIH ER YN ELLAN AS GAELG AS NAGH NHIONE D'OU,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-036,train-ut,210.97,213.42,2.450,AS TA MEE ER VE GYNSAGHEY GAELG RISH BLEEANTYN DOOYRT EH,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-037,train-ut,214.16,218.70,4.540,AS VA SHE'N YN KIED KEAYRT HONNICK MEE PEIAGH NAGH NHIONE D'OU LOAYRT GAELG,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-038,train-ut,219.52,227.33,7.810,NISH TA THOUSANEYN JEU SHE'N YINDYSSAGH SHE'N YINDYSSAGH DY BOLLAGH TA SLEIH CHEET DYS YN OIK AYM,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-039,train-ut,229.40,231.57,2.170,NY KEAYRTYN AS T'AD LOAYRT,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-040,train-ut,232.33,235.65,3.320,GAELG D'OU AS CHA NHIONE D'OU ADSYN KEAYRT DY ROW VA,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-041,train-ut,236.61,245.70,9.090,SAGGYRT CHEET STIAGH AS DOOYRT EH VOD OO CHELLVANEY TAXI ER MY HON MY SAILLT AS DOOYRT MEE C'RAAD T'OU GOLL RHUMSAA,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-043,train-ut,251.94,257.88,5.940,AS REN MEE CHELLVANE AS FEDDYN MAGH YN ENNYM ECHEY AS TRAA DOOYRT EH YN ENNYM VA MEE SMOOINAGHYN TA MEE ER,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-044,train-ut,258.59,260.38,1.790,CLASHTYN JEH'N DOOINNEY SHOH V'AN,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-045,train-ut,261.49,264.42,2.930,SAGGYRT AYNS KEEILL METHODAGH AYNS RHUMSAA V'EH,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-046,train-ut,265.77,273.22,7.450,GYNSAGHEY GAELG AS VA BLASS FEER SOSTYNAGH ECHEY AS VA GAELG YINDYSSAGH AS VA MEE SMOOINAGHYN,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-047,train-ut,274.72,279.15,4.430,SHE'N YN AGHT LHISAGH EH VE AS TA'N SCOILL AYNS BALLEY KEEILL EOIN JANNOO YINDYSSAGH,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-048,train-ut,279.70,284.36,4.660,TA'N BUNSCOILL JANNOO YINDYS YN RED C'REN ENNYM ER YN,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-049,train-ut,285.34,287.14,1.800,BUNSCOILL SON ADSYN ROISH T'AD,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-050,train-ut,287.79,294.23,6.440,GOLL GYS YN SCOILL MOOINJER VEGGEY MOOINJER VEGGEY JANNOO REDDYN YINDYSSAGH YN KIAULL TA JANNOO YMMYD JEH GAELG RAM KIAULLEYDERYN CHA NEL EH AGH JUST YN CHENGEY AGH DY CHOOILLEY,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-051,train-ut,295.27,299.53,4.260,NHEE YN RINKEY YN,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-052,train-ut,302.11,303.73,1.620,KIAULL YN CHENGEY,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-053,train-ut,306.09,309.15,3.060,T'EH FODDEY FODDEY SHARE NA FODDYM RIEAU,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-054,train-ut,309.94,313.48,3.540,SMOOINAGHTYN DY ODDAGH EH VE TRA VA MISH GYNSAGHEY GAELG T'EE YINDYSSAGH GHOOINNEY,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-056,train-ut,320.37,328.78,8.410,AS SLEIH MYR OO HENE TA JANNOO RAM REDDYN EC YN TOSHIAGHT V'AD GRA CHA N'EE SHE'N G'OBBRAGH CHA BEE SLEIH DY LIOOAR GYNSAGHEY GAELG CHA NEL DY LIOOAR AYN AS NISH TA PALCHEY AYN,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-058,train-ut,342.59,348.85,6.260,ER LHIAM DY VEL EH FODDEY NY SHARE AYNS UN AGHT ER YN OYR DY VEL YN EDDYRVOGGYL AYN SO FOD,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-060,train-ut,353.90,355.62,1.720,TRA VA MISH GYNSAGHEY BUNNYS DAEED BLEEANEY ER DY HENNEY CHA ROW AGH,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-061,train-ut,357.64,363.08,5.440,COLOAYRTYS GOLL ER CHA ROW YN EDDYRVOGGYL AYN VA LIOAR NY JEES AYN AGH CHA ROW MONNEY JEUSYN AYN T'OU TOIGGAL SO TA'N GAELG T'EH RYGHEDDYN FODDEY SHARE NISH SO SHE'N,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-062,train-ut,365.95,370.76,4.810,RED FEER VIE GHOOINNEY AS,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-063,train-ut,372.39,374.71,2.320,NISH TA MEE CLASHTYN RISH YN RADIO TA SMOO CLAAREYN GAELGAGH AYNS RADIO VANNIN AS Y LHIED SO,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-064,train-ut,378.26,379.82,1.560,S'MIE LHIAM SHE'N SHE'N FODDEY SHARE,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-065,train-ut,380.53,383.50,2.970,SHE AYE WELL GYN DOOYRT,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-066,train-ut,384.15,387.21,3.060,ERBEE TA REDDYN GOLL DY MIE LESH YN CHENGEY EC YN TRAA T'AYN AS TA,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-067,train-ut,387.83,395.44,7.610,REDDYN MIRRILAGH ER LHIAM'S NY KEAYRTYN TA MEE SMOOINAGHTYN DY VEL EH BEGGAN TRIMSHAGH NAGH VEL SLEIH GOLLRISH DOOLISH Y KARAGHER RICHARD,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-068,train-ut,395.95,399.88,3.930,Y RADLAGH AS JACK GEILL AS RAM SLEIH ELLEY NAGH VEL AD AYN EC YN TRAA T'AYN,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-069,train-ut,401.05,408.15,7.100,JUST DY AKIN DY CHOOILLEY RED TA GOLL ER Y VUNSCOILL PAITCHYN GYNSAGHEY GAELG OOILLEY NY COWRAGHYN MYGEAYRT MANNIN AYNS GAELG,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-070,train-ut,409.19,411.12,1.930,S'BASTAGH NAGH VEL AD AYN ER YN OYR,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-071,train-ut,412.27,415.05,2.780,GYN OOILLEY YN OBBYR VA JEANT OC CHA,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-072,train-ut,416.19,426.22,10.030,BEAGH OBBYR GOLLRISH YN OBBYR AYM'S AYN SO TA SHIN OOILLEY CUR BWOOISE DAUE GYN DOOYT ERBEE SON OOILLEY YN OBBYR VA JEANT OC AS MYR DOOYRT MEE S'BASTAGH NAGH VEL AD,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-073,train-ut,426.22,436.30,10.080,AYN YN LAA T'AYN JIU SO TA REDDYN GOLL DY MIE GYN DOOYT ERBEE BEE GIARRAGHYN AYN AS BEE BOIREY NY GHAA AYN SO SHEGIN DOOIN PRAIERITAISAL OOILLEY YN STOO SY TRAA RYHEET BUT ER,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-074,train-ut,436.30,440.06,3.760,LHIAM DY VODMAYD JANNOO SHE'N AS TA MEE SHICKYR DY BEE YN GAELG FOAST AYN AYNS NY BLEEANTYN TA RYHEET AS,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-075,train-ut,441.16,443.05,1.890,BEE EH FODDEY NY STROSHEY,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-076,train-ut,444.92,455.24,10.320,WELL ER LHIAM DY VEL EH FEER VIE EC Y TRAA T'AYN ER LHIAM DY VEL RAM SLEIH GYNSAGHEY GAELG PAITCHYN EC NY SCOILLYN AS,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-077,train-ut,455.28,458.05,2.770,SLEIH AASIT AYNS BRASTYLLYN,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-078,train-ut,459.40,463.22,3.820,ELLEY AS TA RAM GAELG MYGEAYRT ER,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-079,train-ut,464.61,468.47,3.860,COWRAGHYN AYNS NY SHAPPYN ER Y RAAIDYN AS STOO GOLLRISH SHE'N,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-080,train-ut,469.10,471.74,2.640,SO ER LHIAM DY VEL EH JANNOO FEER VIE EC Y TRAA T'AYN,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-081,train-ut,473.49,475.07,1.580,GAELG JIU,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-082,train-ut,475.78,481.25,5.470,TA'N GAELG JIU BISHAGHEY NISH AS T'EH YINDYSSAGH TA,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-083,train-ut,481.82,486.78,4.960,RAM SLEIH TA GYNSAGHEY GAELG AS TA RAM PAITCHYN FLAAOIL NISH,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-084,train-ut,487.44,488.94,1.500,AS,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-085,train-ut,489.83,492.41,2.580,T'EH FEER SCANSHOIL DY JANNOO YMMYD JEH YN,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-086,train-ut,493.21,496.62,3.410,GAELG T'EH YINDYSSAGH,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-087,train-ut,498.89,508.34,9.450,WELL ER LHIAM DY VEL EH FOAST GOLL DY MIE EC Y TRAA T'AYN TA FODDEY NY SMOO GAELGEYRYN AYN NISH NA JEIH BLEEANEY AS FEED ER DY HENNEY,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-088,train-ut,508.92,513.37,4.450,AS ER LHIAM DY VEL YN VUNSCOILL GAELGAGH JANNOO STARTEY MIE MARISH NY,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-089,train-ut,513.89,518.36,4.470,PAITCHYN AGH TA MEE BEGGAN BOIRIT MYCHIONE YN TRAA RYHEET,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-090,train-ut,519.00,524.42,5.420,ER YN OYR NAGH VEL ARGID DY LIOOAR EC YN REILTYS NISH AS BEGIN DAUE SAUAIL ARGID,youtube,https://youtube.com/watch?v=T5G8W0uRNag
0237-091,train-ut,524.96,526.70,1.740,AS T'EH CROGHEY ER YN OLTEYNYN YN KIARE AS,youtube,https://youtube.com/watch?v=T5G8W0uRNag
